🔥AKTV恢复,#genre#
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
海南海口1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口1,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口1,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000130/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
海南自贸,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
🐼重庆ID31,#genre#

重庆卫视,http://tvbox6.icu/tv/cqws.m3u8$官方源
重庆新闻频道,http://tvbox6.icu/tv/cbg3.m3u8$官方源
重庆垫江综合,http://tvbox6.icu/tv/quklive.php?id=1
重庆移动电视1,http://qxlmlive9.cbg.cn/app_2/ls_58.stream/chunklist.m3u8$官方源
重庆移动电视2,http://qxlmlive9.cbg.cn/app_2/ls_57.stream/chunklist.m3u8$官方源
梁平综合频道,https://qxlmlive9.cbg.cn/applive/lplive01/chunklist.m3u8$官方源
武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8$官方源
忠县综合频道,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8$官方源
永川综合频道,https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8$官方源
巫山县电视台,https://qxlmlive9.cbg.cn/applive/wspd001/chunklist.m3u8$官方源
酉阳综合频道,http://qxlmlive9.cbg.cn/applive/youytv01/playlist.m3u8$官方源
万州电视台,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8$官方源
北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8$官方源
大足综合频道,http://218.201.85.71:3170/m3u8$官方源
铜梁综合频道,http://183.64.174.171:40123/ch1.m3u8$官方源
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8$官方源
璧山综合,http://222.179.42.129:8181/hls1.m3u8$官方源

重庆时尚生活,http://27.12.165.147:4022/udp/225.0.4.196:7980$官方源
华数电影,http://27.12.165.147:4022/udp/225.0.4.172:7980$官方源

🐼四川ID32,#genre#
//四川电视台
//四川卫视、经济频道、文化旅游频道、新闻频道、影视文艺频道、妇女儿童频道、星空购物、四川乡村频道、康巴卫视频道
四川文化,http://60.255.240.247:8090/live/SCTV-2-H265_4000.m3u8
四川经济,http://60.255.240.247:8090/live/SCTV-3-H265_4000.m3u8
四川新闻,http://60.255.240.247:8090/live/SCTV-4H265_4000.m3u8
四川影视,http://60.255.240.247:8090/live/SCTV-5-scysH265_4000.m3u8
四川妇女,http://60.255.240.247:8090/live/SCTV-7-_4000.m3u8
四川科教,http://60.255.240.247:8090/live/SCTV-ggSCTV-8_4000.m3u8
四川乡村,http://60.255.240.247:8090/live/SCTV-kjSCTV-9-_4000.m3u8
峨嵋电影,http://60.255.240.247:8090/live/emdygqH265_4000.m3u8
川网导视,http://60.255.240.247:8090/live/cwdsHDH264_4000.m3u8
精品导视,http://60.255.240.247:8090/live/jpdsH265_4000.m3u8
成都新闻,http://60.255.240.247:8090/live/CDTV-1_4000.m3u8
成都经济,http://60.255.240.247:8090/live/CDTV-2_4000.m3u8
成都都市,http://60.255.240.247:8090/live/CDTV-3_4000.m3u8
成都影视,http://60.255.240.247:8090/live/CDTV-4_4000.m3u8
成都公共,http://60.255.240.247:8090/live/CDTV-5_4000.m3u8
成都购物,http://60.255.240.247:8090/live/mrgw_4000.m3u8
沙湾融媒,http://60.255.240.247:8090/live/swxwzh_2000.m3u8
安居综合,http://60.255.240.247:8090/live/ajxw_2000.m3u8
安岳综合,http://60.255.240.247:8090/live/ayxwzh_4000.m3u8
安州综合,http://60.255.240.247:8090/live/azgq_2000.m3u8
巴中文旅,http://60.255.240.247:8090/live/bzetH264_2000.m3u8
巴中综合,http://60.255.240.247:8090/live/bzytH265_4000.m3u8
巴州电视,http://60.255.240.247:8090/live/bzxw_4000.m3u8
宝兴综合,http://60.255.240.247:8090/live/bxdst_2000.m3u8
北川综合,http://60.255.240.247:8090/live/bcxwHD_2000.m3u8
苍溪综合,http://60.255.240.247:8090/live/cxxwgqH265_4000.m3u8
长宁综合,http://60.255.240.247:8090/live/znzh_2000.m3u8
朝天综合,http://60.255.240.247:8090/live/ctxwzh_2000.m3u8
船山综合,http://60.255.240.247:8090/live/csxw_2000.m3u8
达川新闻,http://60.255.240.247:8090/live/dcxwzh_2000.m3u8
达州导视,http://60.255.240.247:8090/live/dzds_2000.m3u8
达州公共,http://60.255.240.247:8090/live/dzgg_2000.m3u8
达州新闻,http://60.255.240.247:8090/live/dzxwzh_2000.m3u8
大英新闻,http://60.255.240.247:8090/live/dyxwzhH265_4000.m3u8
丹棱综合,http://60.255.240.247:8090/live/dlxwzhH265_4000.m3u8
东兴综合,http://60.255.240.247:8090/live/dxxwzh_4000.m3u8
峨眉综合,http://60.255.240.247:8090/live/emsxw_2000.m3u8
恩阳新闻,http://60.255.240.247:8090/live/eyxw_2000.m3u8
涪城综合,http://60.255.240.247:8090/live/fcgq_2000.m3u8
富顺综合,http://60.255.240.247:8090/live/fszh_2000.m3u8
甘孜综合,http://60.255.240.247:8090/live/gzxwzh_2000.m3u8
古蔺新闻,http://60.255.240.247:8090/live/glxwzhgq_2000.m3u8
广安公共,http://60.255.240.247:8090/live/gagg_2000.m3u8
广安新闻,http://60.255.240.247:8090/live/gaxwzh_2000.m3u8
广汉综合,http://60.255.240.247:8090/live/ghxwzh_2000.m3u8
广元文化,http://60.255.240.247:8090/live/gyggH265_4000.m3u8
广元综合,http://60.255.240.247:8090/live/gyzhH265_4000.m3u8
汉源综合,http://60.255.240.247:8090/live/hyxwzh_2000.m3u8
合江新闻,http://60.255.240.247:8090/live/hjxw_2000.m3u8
洪雅新闻,http://60.255.240.247:8090/live/hyzh_2000.m3u8
华蓥综合,http://60.255.240.247:8090/live/hyxw_2000.m3u8
会理新闻,http://60.255.240.247:8090/live/hlyt_4000.m3u8
夹江新闻,http://60.255.240.247:8090/live/jjxw_2000.m3u8
简阳新闻,http://60.255.240.247:8090/live/jyxwzh_2000.m3u8
剑阁综合,http://60.255.240.247:8090/live/jgxwzhH265_4000.m3u8
江油综合,http://60.255.240.247:8090/live/jyxwHD_2000.m3u8
开江新闻,http://60.255.240.247:8090/live/kjxwzh_2000.m3u8
乐山公共,http://60.255.240.247:8090/live/lsggpd_4000.m3u8
乐山新闻,http://60.255.240.247:8090/live/lsxwzh_4000.m3u8
利州综合,http://60.255.240.247:8090/live/lzxwzh_2000.m3u8
凉山新闻,http://60.255.240.247:8090/live/lsxwHDH265_4000.m3u8
凉山彝语,http://60.255.240.247:8090/live/yyzh_2000.m3u8
龙泉综合,http://60.255.240.247:8090/live/lqxw_2000.m3u8
隆昌综合,http://60.255.240.247:8090/live/lcxw_2000.m3u8
芦山综合,http://60.255.240.247:8090/live/lszh_2000.m3u8
马边综合,http://60.255.240.247:8090/live/mbxwzh_2000.m3u8
眉山综合,http://60.255.240.247:8090/live/msxwzhgq_2000.m3u8
米易综合,http://60.255.240.247:8090/live/myxwzh_2000.m3u8
绵阳科技,http://60.255.240.247:8090/live/myetH265_4000.m3u8
绵阳新闻,http://60.255.240.247:8090/live/myytH265_4000.m3u8
冕宁综合,http://60.255.240.247:8090/live/mnxw_2000.m3u8
南部综合,http://60.255.240.247:8090/live/nbxw_2000.m3u8
南充综合,http://60.255.240.247:8090/live/ncxwzh_2000.m3u8
南溪综合,http://60.255.240.247:8090/live/nxt_2000.m3u8
内江公共,http://60.255.240.247:8090/live/njgg_4000.m3u8
内江综合,http://60.255.240.247:8090/live/njzh_4000.m3u8
宁南综合,http://60.255.240.247:8090/live/nnt_4000.m3u8
攀钢新闻,http://60.255.240.247:8090/live/pgxwzh_2000.m3u8
彭山综合,http://60.255.240.247:8090/live/pszh_2000.m3u8
彭州综合,http://60.255.240.247:8090/live/pzxwzh_2000.m3u8
蓬安综合,http://60.255.240.247:8090/live/pazh_2000.m3u8
蓬溪新闻,http://60.255.240.247:8090/live/pxxw_2000.m3u8
平昌综合,http://60.255.240.247:8090/live/pcxw_2000.m3u8
平武综合,http://60.255.240.247:8090/live/pwgq_4000.m3u8
屏山综合,http://60.255.240.247:8090/live/psxwzh_2000.m3u8
蒲江综合,http://60.255.240.247:8090/live/pjxw_4000.m3u8
普格综合,http://60.255.240.247:8090/live/pgt_4000.m3u8
青川综合,http://60.255.240.247:8090/live/qcxwzhH265_4000.m3u8
青神综合,http://60.255.240.247:8090/live/qszh_2000.m3u8
渠县新闻,http://60.255.240.247:8090/live/qxxwzh_2000.m3u8
仁和新闻,http://60.255.240.247:8090/live/rhxwH264_2000.m3u8
荣县综合,http://60.255.240.247:8090/live/rxzh_2000.m3u8
射洪综合,http://60.255.240.247:8090/live/shzhH264_2000.m3u8
双流综合,http://60.255.240.247:8090/live/slgq_2000.m3u8
遂宁综合,http://60.255.240.247:8090/live/snxwzhHDH265_4000.m3u8
天全新闻,http://60.255.240.247:8090/live/tqzh_2000.m3u8
通江综合,http://60.255.240.247:8090/live/tjxwH265_4000.m3u8
旺苍新闻,http://60.255.240.247:8090/live/wcxwzhH265_4000.m3u8
温江综合,http://60.255.240.247:8090/live/wjytH264_2000.m3u8
武胜综合,http://60.255.240.247:8090/live/wsxw_2000.m3u8
西充综合,http://60.255.240.247:8090/live/xczh_2000.m3u8
新都综合,http://60.255.240.247:8090/live/xdzhpd_2000.m3u8
叙州新闻,http://60.255.240.247:8090/live/ybx_2000.m3u8
宣汉综合,http://60.255.240.247:8090/live/xhxwzh_2000.m3u8
雅安公共,http://60.255.240.247:8090/live/yagg_2000.m3u8
雅安新闻,http://60.255.240.247:8090/live/yazh_2000.m3u8
雅安雨城,http://60.255.240.247:8090/live/ycpd_2000.m3u8
仪陇新闻,http://60.255.240.247:8090/live/ylxw_2000.m3u8
宜宾公共,http://60.255.240.247:8090/live/ybetH264_2000.m3u8
宜宾新闻,http://60.255.240.247:8090/live/ybytH264_2000.m3u8
越西综合,http://60.255.240.247:8090/live/yxt_4000.m3u8
昭化综合,http://60.255.240.247:8090/live/zhxwzh_2000.m3u8
中江新闻,http://60.255.240.247:8090/live/zjxwzh_2000.m3u8
资阳新闻,http://60.255.240.247:8090/live/zyxwzh_2000.m3u8
资中综合,http://60.255.240.247:8090/live/zzzh_2000.m3u8
自贡文化,http://60.255.240.247:8090/live/zggg_4000.m3u8
自贡综合,http://60.255.240.247:8090/live/zgxw_4000.m3u8
郫县新闻,http://60.255.240.247:8090/live/pxds1_2000.m3u8
阆中综合,http://60.255.240.247:8090/live/lzxw_2000.m3u8
沐川综合,http://60.255.240.247:8090/live/mcxw_2000.m3u8
泸定综合,http://60.255.240.247:8090/live/ldxw_4000.m3u8
泸县综合,http://60.255.240.247:8090/live/lxxwzh_2000.m3u8
珙县新闻,http://60.255.240.247:8090/live/gxzh_2000.m3u8
梓潼综合,http://60.255.240.247:8090/live/ztgq_2000.m3u8
犍为新闻,http://60.255.240.247:8090/live/qwxwzh_2000.m3u8
成都高新区,http://60.255.240.247:8090/live/cdgxdstgq_2000.m3u8
阿坝州藏语,http://60.255.240.247:8090/live/wypdgqH265_4000.m3u8
大邑电视台,http://60.255.240.247:8090/live/dyytH265_4000.m3u8
金口河综合,http://60.255.240.247:8090/live/jkhdst_2000.m3u8
攀枝花新闻,http://60.255.240.247:8090/live/pzhytH265_4000.m3u8
青白江综合,http://60.255.240.247:8090/live/qbjxwzh_2000.m3u8
盐边电视台,http://60.255.240.247:8090/live/ybtgq_2000.m3u8
纳溪1,http://60.255.240.247:8090/live/nxxw_2000.m3u8
盐亭1,http://60.255.240.247:8090/live/ytzh_2000.m3u8
乐游,http://60.255.240.247:8090/live/qjs-HDH265_4000.m3u8
崇州,http://60.255.240.247:8090/live/czyt_4000.m3u8
德昌,http://60.255.240.247:8090/live/dcxw_4000.m3u8
峨边,http://60.255.240.247:8090/live/ebdst_2000.m3u8
高县-1,http://60.255.240.247:8090/live/gxt_2000.m3u8
江安,http://60.255.240.247:8090/live/jat_2000.m3u8
金牛,http://60.255.240.247:8090/live/jnyx_2000.m3u8
金堂,http://60.255.240.247:8090/live/jtzhpd_2000.m3u8
邻水,http://60.255.240.247:8090/live/lsxw_2000.m3u8
罗江,http://60.255.240.247:8090/live/ljxwzh_2000.m3u8
绵竹,http://60.255.240.247:8090/live/mzxwzh_2000.m3u8
名山,http://60.255.240.247:8090/live/msdstH265_2000.m3u8
木里,http://60.255.240.247:8090/live/mltHD_4000.m3u8
南江,http://60.255.240.247:8090/live/njxw_2000.m3u8
前锋,http://60.255.240.247:8090/live/qfxw_2000.m3u8
三台TV,http://60.255.240.247:8090/live/stxwHD_2000.m3u8
石棉,http://60.255.240.247:8090/live/smxwzh_2000.m3u8
松潘,http://60.255.240.247:8090/live/spxwzhpdH264_2000.m3u8
万源,http://60.255.240.247:8090/live/wyxwzh_2000.m3u8
西昌,http://60.255.240.247:8090/live/xctHD_2000.m3u8
喜德,http://60.255.240.247:8090/live/xdxw_4000.m3u8
新津,http://60.255.240.247:8090/live/xjzh_4000.m3u8
叙永,http://60.255.240.247:8090/live/xyxw_2000.m3u8
雁江,http://60.255.240.247:8090/live/yjxw_2000.m3u8
营山,http://60.255.240.247:8090/live/ysxw_2000.m3u8
岳池,http://60.255.240.247:8090/live/ycxw_2000.m3u8
荥经,http://60.255.240.247:8090/live/xjdst_2000.m3u8
筠连,http://60.255.240.247:8090/live/ylyt_2000.m3u8
都江堰,http://60.255.240.247:8090/live/djyzh_4000.m3u8
广安区,http://60.255.240.247:8090/live/gaqxw_2000.m3u8
马尔康,http://60.255.240.247:8090/live/mekxwzhpd_2000.m3u8
通川区,http://60.255.240.247:8090/live/xcxwzhH264_2000.m3u8
五通桥,http://60.255.240.247:8090/live/wtqxwzh_2000.m3u8
兴文台,http://60.255.240.247:8090/live/xwt_2000.m3u8
阿坝州TV,http://60.255.240.247:8090/live/abxwzhpdgq_2000.m3u8


四川卫视,http://118.122.2.29:9999/hls/18/index.m3u8
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8
峨眉电影,http://118.122.2.29:9999/hls/49/index.m3u8
凉山新闻频道,http://118.122.2.29:9999/hls/51/index.m3u8
四川文化旅游,http://118.122.2.29:9999/hls/52/index.m3u8
四川影视文艺,http://118.122.2.29:9999/hls/53/index.m3u8
四川科教频道,http://118.122.2.29:9999/hls/54/index.m3u8
四川乡村频道,http://118.122.2.29:9999/hls/55/index.m3u8

//成都电视台
成都新闻综合,http://tvbox6.icu/tv/cditv.php?id=cdxwzh
成都经济资讯,http://tvbox6.icu/tv/cditv.php?id=cdjjzx
成都都市生活,http://tvbox6.icu/tv/cditv.php?id=cddssh
成都影视文艺,http://tvbox6.icu/tv/cditv.php?id=cdyswy
成都公共频道,http://tvbox6.icu/tv/cditv.php?id=cdgg
成都少儿频道,http://tvbox6.icu/tv/cditv.php?id=cdse
成都蓉城先锋,http://tvbox6.icu/tv/cditv.php?id=cdrcxf
成都每日购物,http://tvbox6.icu/tv/cditv.php?id=cdmrgw

金牛电视台,http://tvbox6.icu/tv/cditv.php?id=jntv
双流综合,http://tvbox6.icu/tv/cditv.php?id=slzh
温江电视台,http://tvbox6.icu/tv/cditv.php?id=wjtv
高新电视台,http://tvbox6.icu/tv/cditv.php?id=gxtv
新津电视台,http://tvbox6.icu/tv/cditv.php?id=xjtv
大邑综合,http://tvbox6.icu/tv/cditv.php?id=dyxwzh
彭州电视台,http://tvbox6.icu/tv/cditv.php?id=pztv
蒲江电视台,http://tvbox6.icu/tv/cditv.php?id=pjtv
锦江电视台,http://tvbox6.icu/tv/cditv.php?id=jjtv
金堂电视台,http://tvbox6.icu/tv/cditv.php?id=jttv
郫都新闻综合,http://tvbox6.icu/tv/cditv.php?id=pdxwzh
龙泉综合,http://tvbox6.icu/tv/cditv.php?id=lqzh
青羊电视台,http://tvbox6.icu/tv/cditv.php?id=qytv
青白江电视台,http://tvbox6.icu/tv/cditv.php?id=qbjtv
崇州电视1套,http://tvbox6.icu/tv/cditv.php?id=cztv
都江堰电视台,http://tvbox6.icu/tv/cditv.php?id=djytv
成华有线,http://tvbox6.icu/tv/cditv.php?id=chyx
邛崃电视台,http://tvbox6.icu/tv/cditv.php?id=qltv
武侯电视台,http://tvbox6.icu/tv/cditv.php?id=whtv
新都电视台,http://tvbox6.icu/tv/cditv.php?id=xdzh
简阳新闻综合,http://tvbox6.icu/tv/cditv.php?id=jyxwzh

乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐山文旅生活,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel12/playlist.m3u8

南充蓬安综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8

四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
四川|朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川|广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川|广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8
四川|剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
